X,Y
7676.190,10337.735
7688.572,10236.499
7700.953,10209.071
7713.333,10193.196
7725.714,10147.338
7738.095,10152.890
7750.477,10152.723
7762.857,10130.382
7775.238,10110.173
7787.619,10111.506
7800.000,10090.254
7812.381,10055.490
7824.762,10025.244
7837.143,9935.146
7849.524,9876.664
7861.905,9805.837
7874.286,9733.744
7886.667,9721.864
7899.048,9696.336
7911.429,9656.850
7923.810,9640.021
7936.190,9605.771
7948.572,9554.481
7960.953,9491.591
7973.333,9405.979
7985.714,9321.417
7998.095,9231.163
8010.477,9147.976
8022.857,9070.274
8035.238,9017.721
8047.619,8971.689
8060.000,8927.561
8072.381,8905.654
8084.762,8883.310
8097.143,8857.830
8109.524,8849.176
8121.905,8838.174
8134.286,8788.062
8146.667,8768.476
8159.048,8722.639
8171.429,8665.388
8183.810,8635.547
8196.190,8608.804
8208.571,8587.881
8220.952,8564.831
8233.333,8534.736
8245.715,8509.736
8258.096,8460.970
8270.477,8409.922
8282.857,8370.007
8295.238,8318.907
8307.619,8280.195
8320.000,8266.110
8332.381,8205.696
8344.762,8161.685
8357.143,8116.076
8369.524,8033.583
8381.905,7978.589
8394.286,7904.403
8406.667,7839.212
8419.048,7775.375
8431.429,7703.146
8443.810,7655.288
8456.190,7596.832
8468.571,7534.467
8480.952,7459.164
8493.333,7393.948
8505.715,7319.889
8518.096,7260.653
8530.477,7201.883
8542.857,7155.895
8555.238,7124.423
8567.619,7095.661
8580.000,7074.125
8592.381,7055.389
8604.762,7010.069
8617.143,6976.030
8629.524,6918.400
8641.905,6862.882
8654.286,6802.979
8666.667,6747.077
8679.048,6683.452
8691.429,6628.843
8703.810,6567.799
8716.190,6518.339
8728.571,6460.486
8740.952,6398.013
8753.333,6350.776
8765.715,6314.283
8778.096,6274.128
8790.477,6246.082
8802.857,6204.098
8815.238,6152.991
8827.619,6118.516
8840.000,6063.378
8852.381,6004.822
8864.762,5948.615
8877.143,5893.580
8889.524,5828.918
8901.905,5771.534
8914.286,5699.818
8926.667,5641.467
8939.048,5589.812
8951.429,5537.098
8963.810,5485.189
8976.190,5448.341
8988.571,5405.698
9000.952,5359.848
9013.333,5318.872
9025.715,5269.569
9038.096,5234.851
9050.477,5191.998
9062.857,5152.388
9075.238,5120.242
9087.619,5093.974
9100.000,5053.459
9112.381,5026.926
9124.762,4990.573
9137.143,4939.669
9149.524,4888.531
9161.905,4836.790
9174.286,4785.749
9186.667,4734.645
9199.048,4688.454
9211.429,4642.223
9223.810,4605.154
9236.190,4559.909
9248.571,4519.418
9260.952,4491.217
9273.333,4455.682
9285.715,4418.619
9298.096,4388.759
9310.477,4359.859
9322.857,4323.738
9335.238,4298.461
9347.619,4272.989
9360.000,4241.789
9372.381,4221.951
9384.762,4192.153
9397.143,4159.385
9409.524,4131.064
9421.905,4097.505
9434.286,4063.906
9446.667,4032.421
9459.048,3994.984
9471.429,3958.552
9483.810,3928.963
9496.190,3897.865
9508.571,2433.358
