X,Y
5125.714,23546.330
5138.095,23347.768
5150.476,23210.850
5162.857,23057.812
5175.238,23036.133
5187.619,22975.197
5200.000,22873.859
5212.381,22810.793
5224.762,22773.256
5237.143,22674.725
5249.524,22659.012
5261.905,22645.789
5274.286,22581.598
5286.667,22434.754
5299.048,22422.041
5311.429,22413.771
5323.810,22407.795
5336.190,22527.383
5348.571,22615.332
5360.953,22650.361
5373.333,22804.656
5385.714,22834.156
5398.095,22898.361
5410.476,22984.465
5422.857,22984.066
5435.238,22869.850
5447.619,22814.289
5460.000,22717.928
5472.381,22637.787
5484.762,22724.182
5497.143,22847.078
5509.524,22853.154
5521.905,22891.846
5534.286,22892.982
5546.667,22702.721
5559.048,22618.232
5571.429,22442.514
5583.810,22274.170
5596.190,22162.822
5608.571,22075.445
5620.953,22079.707
5633.333,22119.902
5645.714,22197.152
5658.095,22272.977
5670.476,22310.193
5682.857,22220.729
5695.238,22137.381
5707.619,21999.729
5720.000,21780.279
5732.381,21746.711
5744.762,21707.416
5757.143,21714.695
5769.524,21768.734
5781.905,21814.539
5794.286,21860.918
5806.667,21824.615
5819.048,21819.369
5831.429,21729.861
5843.810,21711.076
5856.190,21672.490
5868.571,21645.414
5880.953,21680.949
5893.333,21605.494
5905.714,21575.703
5918.095,21461.553
5930.476,21368.924
5942.857,21280.275
5955.238,21139.029
5967.619,21040.057
5980.000,20984.422
5992.381,20981.951
6004.762,20950.928
6017.143,20876.371
6029.524,20886.375
6041.905,20875.059
6054.286,20761.150
6066.667,20691.127
6079.048,20631.236
6091.429,20523.365
6103.810,20391.027
6116.190,20253.732
6128.571,20171.279
6140.953,20055.521
6153.333,20057.189
6165.714,20096.033
6178.095,20081.604
6190.476,20119.871
6202.857,20092.178
6215.238,20012.162
6227.619,19903.785
6240.000,19778.963
6252.381,19636.346
6264.762,19559.836
6277.143,19556.734
6289.524,19588.926
6301.905,19656.570
6314.286,19676.465
6326.667,19656.020
6339.048,19673.047
6351.429,19636.859
6363.810,19616.600
6376.190,19596.762
6388.572,19560.027
6400.953,19522.984
6413.333,19495.018
6425.714,19408.549
6438.095,19315.512
6450.476,19226.244
6462.857,19215.686
6475.238,19172.148
6487.619,19162.559
6500.000,19187.805
6512.381,19094.840
6524.762,19003.869
6537.143,18908.988
6549.524,18715.865
6561.905,18582.549
6574.286,18412.666
6586.667,18241.934
6599.048,18165.045
6611.429,18084.445
6623.810,18029.617
6636.190,17999.461
6648.572,17961.475
6660.953,17991.297
6673.333,17977.852
6685.714,17979.807
6698.095,18027.389
6710.476,18118.662
6722.857,18152.082
6735.238,18220.865
6747.619,18219.324
6760.000,18191.027
6772.381,18158.398
6784.762,18160.914
6797.143,18121.594
6809.524,18134.328
6821.905,18121.643
6834.286,18126.896
6846.667,18034.688
6859.048,17981.154
6871.429,17969.289
6883.810,17904.102
6896.190,17857.686
6908.572,17784.590
6920.953,17682.854
6933.333,17659.850
6945.714,17601.293
6958.095,17486.268
6970.476,17432.234
6982.857,17366.193
6995.238,17156.986
7007.619,17039.539
7020.000,16926.523
7032.381,16827.227
7044.762,16774.496
7057.143,16736.594
7069.524,16755.496
7081.905,16787.445
7094.286,16819.523
7106.667,16874.299
7119.048,16870.141
7131.429,16799.346
7143.810,16771.541
7156.190,16651.785
7168.572,16529.654
7180.953,16498.719
7193.333,16394.469
7205.714,16344.106
7218.095,16424.859
7230.476,16430.752
7242.857,16428.557
7255.238,16473.410
7267.619,16438.529
7280.000,16380.242
7292.381,16296.444
7304.762,16228.517
7317.143,16172.010
7329.524,16070.770
7341.905,16036.949
7354.286,15999.223
7366.667,15956.768
7379.048,15940.633
7391.429,15883.929
7403.810,15900.197
7416.190,15868.407
7428.572,15815.124
7440.953,15794.173
7453.333,15787.069
7465.714,15702.677
7478.095,15665.362
7490.476,15625.074
7502.857,15530.098
7515.238,15476.512
7527.619,15438.349
7540.000,15376.839
7552.381,15336.854
7564.762,15315.836
7577.143,15305.310
7589.524,15276.767
7601.905,15261.593
7614.286,15224.091
7626.667,15160.398
7639.048,15134.160
7651.429,15089.646
7663.810,15062.953
7676.190,15004.696
7688.572,14934.407
7700.953,14842.822
7713.333,14739.386
7725.714,14623.547
7738.095,14520.445
7750.477,14379.114
7762.857,14295.058
7775.238,14227.302
7787.619,14150.486
7800.000,14139.477
7812.381,14109.698
7824.762,14076.605
7837.143,14075.855
7849.524,14007.243
7861.905,13951.221
7874.286,13923.176
7886.667,13859.536
7899.048,13802.587
7911.429,13767.105
7923.810,13612.236
7936.190,13518.184
7948.572,13443.925
7960.953,13302.865
7973.333,13267.486
7985.714,13191.741
7998.095,13117.084
8010.477,13099.883
8022.857,13051.758
8035.238,13052.575
8047.619,13052.144
8060.000,13069.583
8072.381,13079.230
8084.762,13083.549
8097.143,13030.367
8109.524,13016.159
8121.905,12978.610
8134.286,12890.150
8146.667,12859.678
8159.048,12807.241
8171.429,12733.571
8183.810,12718.803
8196.190,12695.977
8208.571,12622.924
8220.952,12582.305
8233.333,12484.449
8245.715,12376.081
8258.096,12271.028
8270.477,12143.321
8282.857,12022.906
8295.238,11933.840
8307.619,11856.298
8320.000,11790.700
8332.381,11738.660
8344.762,11691.379
8357.143,11625.796
8369.524,11561.771
8381.905,11499.270
8394.286,11447.015
8406.667,11372.994
8419.048,11298.574
8431.429,11253.771
8443.810,11193.899
8456.190,11146.976
8468.571,11090.634
8480.952,11042.151
8493.333,11006.562
8505.715,10932.913
8518.096,10880.473
8530.477,10808.034
8542.857,10698.841
8555.238,10652.356
8567.619,10594.935
8580.000,10513.900
8592.381,10442.069
8604.762,10383.338
8617.143,10326.987
8629.524,10264.206
8641.905,10222.514
8654.286,10188.249
8666.667,10159.350
8679.048,10106.824
8691.429,10024.120
8703.810,9950.079
8716.190,9866.883
8728.571,9778.977
8740.952,9716.562
8753.333,9666.411
8765.715,9586.996
8778.096,9516.673
8790.477,9444.911
8802.857,9366.496
8815.238,9275.370
8827.619,9183.172
8840.000,9107.305
8852.381,9046.036
8864.762,8981.211
8877.143,8913.760
8889.524,8861.721
8901.905,8806.286
8914.286,8754.080
8926.667,8669.376
8939.048,8601.972
8951.429,8533.897
8963.810,8448.896
8976.190,8392.371
8988.571,8346.069
9000.952,8301.106
9013.333,8275.396
9025.715,8244.056
9038.096,8208.726
9050.477,8170.676
9062.857,8136.271
9075.238,8074.048
9087.619,8002.721
9100.000,7943.914
9112.381,7882.718
9124.762,7818.343
9137.143,7750.284
9149.524,7700.002
9161.905,7637.115
9174.286,7586.100
9186.667,7523.794
9199.048,7468.313
9211.429,7392.656
9223.810,7335.113
9236.190,7267.157
9248.571,7205.276
9260.952,7145.976
9273.333,7087.622
9285.715,7033.393
9298.096,6989.476
9310.477,6932.726
9322.857,6893.875
9335.238,6860.264
9347.619,6817.481
9360.000,6779.874
9372.381,6742.621
9384.762,6701.603
9397.143,6654.821
9409.524,6601.847
9421.905,6543.556
9434.286,6496.771
9446.667,6445.407
9459.048,6405.357
9471.429,6361.036
9483.810,6303.656
9496.190,6253.474
9508.571,3720.781
