X,Y
6574.286,10967.875
6586.667,10943.691
6599.048,10914.956
6611.429,10912.441
6623.810,10872.251
6636.190,10824.703
6648.572,10824.852
6660.953,10757.969
6673.333,10700.684
6685.714,10710.089
6698.095,10708.391
6710.476,10666.831
6722.857,10651.440
6735.238,10628.791
6747.619,10596.114
6760.000,10574.069
6772.381,10528.603
6784.762,10443.837
6797.143,10359.042
6809.524,10301.614
6821.905,10240.489
6834.286,10195.491
6846.667,10220.729
6859.048,10204.424
6871.429,10201.412
6883.810,10190.114
6896.190,10175.739
6908.572,10135.693
6920.953,10114.960
6933.333,10091.973
6945.714,10101.070
6958.095,10100.353
6970.476,10077.340
6982.857,10064.284
6995.238,10023.207
7007.619,9985.782
7020.000,9964.377
7032.381,9923.612
7044.762,9894.922
7057.143,9847.508
7069.524,9815.659
7081.905,9749.339
7094.286,9675.939
7106.667,9634.846
7119.048,9593.233
7131.429,9587.155
7143.810,9613.030
7156.190,9627.964
7168.572,9630.489
7180.953,9643.891
7193.333,9655.132
7205.714,9634.778
7218.095,9640.033
7230.476,9653.185
7242.857,9621.112
7255.238,9634.937
7267.619,9635.072
7280.000,9649.361
7292.381,9631.511
7304.762,9613.508
7317.143,9640.709
7329.524,9568.060
7341.905,9530.584
7354.286,9545.539
7366.667,9530.059
7379.048,9508.698
7391.429,9503.826
7403.810,9455.857
7416.190,9414.477
7428.572,9398.744
7440.953,9289.337
7453.333,9209.805
7465.714,9162.331
7478.095,9060.808
7490.476,9010.810
7502.857,8994.267
7515.238,8994.925
7527.619,9017.652
7540.000,9006.580
7552.381,9016.185
7564.762,9030.774
7577.143,8991.391
7589.524,8964.394
7601.905,8933.495
7614.286,8919.250
7626.667,8908.628
7639.048,8921.131
7651.429,8906.925
7663.810,8860.904
7676.190,8814.772
7688.572,8763.663
7700.953,8726.578
7713.333,8739.164
7725.714,8724.482
7738.095,8699.320
7750.477,8671.427
7762.857,8637.314
7775.238,8573.510
7787.619,8512.439
7800.000,8483.965
7812.381,8410.982
7824.762,8361.430
7837.143,8333.906
7849.524,8302.319
7861.905,8303.694
7874.286,8313.166
7886.667,8294.937
7899.048,8312.263
7911.429,8292.578
7923.810,8275.304
7936.190,8238.647
7948.572,8175.332
7960.953,8103.797
7973.333,8042.324
7985.714,8002.848
7998.095,7965.490
8010.477,7942.078
8022.857,7915.846
8035.238,7857.956
8047.619,7811.539
8060.000,7785.360
8072.381,7737.941
8084.762,7721.335
8097.143,7702.077
8109.524,7692.456
8121.905,7673.825
8134.286,7647.555
8146.667,7612.492
8159.048,7570.714
8171.429,7517.178
8183.810,7468.572
8196.190,7382.854
8208.571,7300.596
8220.952,7209.198
8233.333,7139.585
8245.715,7083.735
8258.096,7030.083
8270.477,7010.388
8282.857,6977.619
8295.238,6949.010
8307.619,6924.416
8320.000,6892.307
8332.381,6833.130
8344.762,6801.648
8357.143,6766.640
8369.524,6722.008
8381.905,6683.291
8394.286,6653.856
8406.667,6639.890
8419.048,6628.689
8431.429,6610.386
8443.810,6596.974
8456.190,6566.552
8468.571,6508.885
8480.952,6466.259
8493.333,6394.593
8505.715,6333.764
8518.096,6253.169
8530.477,6189.977
8542.857,6169.213
8555.238,6119.032
8567.619,6112.287
8580.000,6107.015
8592.381,6057.255
8604.762,6021.281
8617.143,5989.829
8629.524,5948.840
8641.905,5895.818
8654.286,5850.520
8666.667,5802.621
8679.048,5755.384
8691.429,5730.158
8703.810,5674.373
8716.190,5627.167
8728.571,5572.424
8740.952,5527.449
8753.333,5491.598
8765.715,5458.744
8778.096,5431.757
8790.477,5396.172
8802.857,5345.097
8815.238,5312.729
8827.619,5273.641
8840.000,5242.491
8852.381,5211.636
8864.762,5185.171
8877.143,5149.022
8889.524,5117.198
8901.905,5074.552
8914.286,5033.792
8926.667,4986.989
8939.048,4928.940
8951.429,4874.172
8963.810,4820.562
8976.190,4761.844
8988.571,4703.300
9000.952,4663.903
9013.333,4613.273
9025.715,4566.605
9038.096,4522.561
9050.477,4477.096
9062.857,4429.476
9075.238,4383.252
9087.619,4338.478
9100.000,4298.496
9112.381,4264.831
9124.762,4226.551
9137.143,4193.688
9149.524,4153.739
9161.905,4111.883
9174.286,4067.247
9186.667,4031.038
9199.048,3996.437
9211.429,3967.676
9223.810,3936.646
9236.190,3906.674
9248.571,3879.756
9260.952,3854.342
9273.333,3827.185
9285.715,3794.404
9298.096,3763.331
9310.477,3737.648
9322.857,3698.616
9335.238,3660.053
9347.619,3628.863
9360.000,3589.164
9372.381,3562.465
9384.762,3532.841
9397.143,3494.806
9409.524,3457.250
9421.905,3425.705
9434.286,3388.077
9446.667,3353.830
9459.048,3326.348
9471.429,3296.876
9483.810,3274.098
9496.190,3256.419
9508.571,2016.680
