X,Y
4023.810,787.681
4036.190,785.340
4048.572,784.091
4060.952,784.811
4073.333,783.862
4085.714,783.933
4098.095,782.086
4110.476,782.283
4122.857,780.664
4135.238,780.444
4147.619,779.530
4160.000,779.173
4172.381,780.065
4184.762,779.302
4197.143,778.697
4209.524,778.360
4221.905,777.344
4234.286,776.481
4246.667,774.056
4259.048,774.260
4271.429,774.306
4283.810,772.970
4296.190,772.368
4308.571,772.409
4320.953,771.753
4333.333,772.579
4345.714,771.623
4358.095,770.218
4370.476,769.826
4382.857,769.030
4395.238,769.273
4407.619,767.986
4420.000,769.603
4432.381,767.726
4444.762,767.032
4457.143,767.500
4469.524,766.415
4481.905,765.417
4494.286,765.060
4506.667,764.369
4519.048,764.103
4531.429,764.121
4543.810,763.824
4556.190,762.546
4568.571,761.651
4580.953,762.321
4593.333,760.775
4605.714,760.534
4618.095,761.179
4630.476,760.169
4642.857,760.171
4655.238,759.771
4667.619,758.109
4680.000,759.048
4692.381,757.517
4704.762,757.828
4717.143,756.955
4729.524,756.581
4741.905,756.559
4754.286,755.429
4766.667,757.118
4779.048,754.665
4791.429,755.774
4803.810,755.241
4816.190,755.406
4828.571,755.091
4840.953,754.030
4853.333,753.357
4865.714,753.015
4878.095,752.171
4890.476,751.842
4902.857,751.919
4915.238,750.910
4927.619,750.652
4940.000,750.659
4952.381,750.887
4964.762,748.483
4977.143,749.029
4989.524,748.902
5001.905,747.968
5014.286,749.044
5026.667,747.252
5039.048,747.617
5051.429,748.503
5063.810,748.159
5076.190,746.935
5088.571,745.975
5100.953,746.426
5113.333,745.622
5125.714,745.135
5138.095,745.561
5150.476,744.649
5162.857,744.213
5175.238,744.842
5187.619,745.718
5200.000,745.227
5212.381,744.390
5224.762,743.068
5237.143,744.912
5249.524,743.945
5261.905,742.672
5274.286,741.718
5286.667,742.674
5299.048,743.529
5311.429,742.917
5323.810,742.793
5336.190,742.313
5348.571,742.778
5360.953,741.455
5373.333,740.547
5385.714,741.314
5398.095,740.863
5410.476,741.381
5422.857,741.454
5435.238,740.073
5447.619,741.420
5460.000,740.411
5472.381,740.426
5484.762,740.130
5497.143,739.856
5509.524,739.044
5521.905,739.609
5534.286,738.465
5546.667,737.939
5559.048,738.331
5571.429,738.434
5583.810,737.746
5596.190,737.966
5608.571,737.973
5620.953,737.414
5633.333,737.256
5645.714,737.221
5658.095,737.330
5670.476,736.865
5682.857,737.400
5695.238,736.525
5707.619,737.106
5720.000,734.445
5732.381,736.444
5744.762,735.874
5757.143,736.332
5769.524,735.270
5781.905,735.323
5794.286,735.080
5806.667,735.143
5819.048,734.801
5831.429,734.244
5843.810,733.832
5856.190,734.359
5868.571,734.234
5880.953,734.417
5893.333,733.255
5905.714,733.918
5918.095,732.969
5930.476,733.574
5942.857,734.056
5955.238,733.899
5967.619,733.255
5980.000,733.793
5992.381,733.416
6004.762,732.207
6017.143,733.222
6029.524,732.349
