X,Y
1522.857,7591.308
1535.238,7492.560
1547.619,7459.823
1560.000,7381.909
1572.381,7327.550
1584.762,7293.457
1597.143,7234.310
1609.524,7207.260
1621.905,7215.836
1634.286,7238.412
1646.667,7230.908
1659.048,7233.685
1671.429,7269.839
1683.810,7236.823
1696.191,7209.982
1708.571,7278.714
1720.952,7261.885
1733.333,7287.622
1745.714,7449.867
1758.095,7468.186
1770.476,7502.405
1782.857,7588.559
1795.238,7534.543
1807.619,7522.340
1820.000,7589.237
1832.381,7574.701
1844.762,7643.644
1857.143,7721.778
1869.524,7673.110
1881.905,7644.740
1894.286,7618.695
1906.667,7520.510
1919.048,7516.743
1931.429,7564.838
1943.810,7572.617
1956.191,7633.829
1968.571,7675.448
1980.952,7648.412
1993.333,7584.946
2005.714,7469.505
2018.095,7373.198
2030.476,7296.247
2042.857,7300.816
2055.238,7329.086
2067.619,7393.574
2080.000,7419.546
2092.381,7495.058
2104.762,7469.666
2117.143,7370.350
2129.524,7281.794
2141.905,7180.946
2154.286,7103.663
2166.667,7092.773
2179.048,7096.675
2191.429,7177.842
2203.810,7236.999
2216.190,7291.832
2228.572,7233.295
2240.952,7260.389
2253.333,7210.486
2265.714,7106.826
2278.095,7130.456
2290.476,7153.343
2302.857,7128.229
2315.238,7228.645
2327.619,7253.021
2340.000,7230.357
2352.381,7280.657
2364.762,7282.804
2377.143,7250.822
2389.524,7233.058
2401.905,7132.013
2414.286,7065.126
2426.667,6975.485
2439.048,6953.678
2451.429,6994.528
2463.810,6985.973
2476.190,6967.935
2488.572,7030.706
2500.952,7029.412
2513.333,7001.530
2525.714,7029.894
2538.095,6943.642
2550.476,6857.823
2562.857,6818.113
2575.238,6762.524
2587.619,6760.981
2600.000,6829.365
2612.381,6872.254
2624.762,6913.093
2637.143,6965.399
2649.524,6977.811
2661.905,6950.668
2674.286,6935.025
2686.667,6926.507
2699.048,6956.032
2711.429,7008.997
2723.810,7036.879
2736.190,7012.293
2748.572,6936.128
2760.952,6869.675
2773.333,6791.995
2785.714,6749.417
2798.095,6742.263
2810.476,6702.023
2822.857,6741.218
2835.238,6815.566
2847.619,6867.434
2860.000,6852.418
2872.381,6831.468
2884.762,6776.900
2897.143,6778.883
2909.524,6823.468
2921.905,6873.222
2934.286,6957.056
2946.667,6940.113
2959.048,6951.483
2971.429,6961.748
2983.810,6865.309
2996.190,6787.811
3008.572,6695.165
3020.952,6644.329
3033.333,6654.785
3045.714,6633.909
3058.095,6651.981
3070.476,6719.998
3082.857,6756.945
3095.238,6864.793
3107.619,6890.345
3120.000,6885.347
3132.381,6886.346
3144.762,6910.943
3157.143,6909.552
3169.524,6892.221
3181.905,6858.992
3194.286,6774.857
3206.667,6654.055
3219.048,6605.706
3231.429,6585.077
3243.810,6581.685
3256.190,6602.366
3268.572,6629.526
3280.952,6611.621
3293.333,6642.886
3305.714,6660.108
3318.095,6701.147
3330.476,6732.299
3342.857,6737.683
3355.238,6727.082
3367.619,6696.181
3380.000,6681.669
3392.381,6670.531
3404.762,6648.470
3417.143,6658.250
3429.524,6599.764
3441.905,6611.228
3454.286,6672.841
3466.667,6653.948
3479.048,6687.799
3491.429,6762.815
3503.810,6797.761
3516.190,6812.820
3528.572,6838.500
3540.952,6805.073
3553.333,6840.772
3565.714,6865.493
3578.095,6873.561
3590.476,6887.456
3602.857,6825.101
3615.238,6834.735
3627.619,6776.898
3640.000,6669.595
3652.381,6686.305
3664.762,6652.229
3677.143,6630.049
3689.524,6645.108
3701.905,6663.522
3714.286,6674.437
3726.667,6669.613
3739.048,6633.535
3751.429,6570.621
3763.810,6588.590
3776.190,6610.579
3788.572,6600.062
3800.952,6622.414
3813.333,6599.483
3825.714,6565.412
3838.095,6589.966
3850.476,6592.361
3862.857,6624.433
3875.238,6644.234
3887.619,6701.513
3900.000,6745.839
3912.381,6725.423
3924.762,6761.701
3937.143,6802.442
3949.524,6777.378
3961.905,6730.958
3974.286,6669.946
3986.667,6668.170
3999.048,6629.460
4011.429,6628.275
4023.810,6644.505
4036.190,6653.833
4048.572,6641.338
4060.952,6615.210
4073.333,6610.977
4085.714,6614.934
4098.095,6629.964
4110.476,6621.667
4122.857,6628.863
4135.238,6578.297
4147.619,6541.708
4160.000,6526.129
4172.381,6569.566
4184.762,6630.133
4197.143,6704.457
4209.524,6750.874
4221.905,6759.388
4234.286,6707.121
4246.667,6656.811
4259.048,6582.047
4271.429,6493.982
4283.810,6461.098
4296.190,6380.823
4308.571,6334.712
4320.953,6332.993
4333.333,6344.931
4345.714,6332.051
4358.095,6334.238
4370.476,6384.556
4382.857,6384.796
4395.238,6426.249
4407.619,6445.730
4420.000,6443.426
4432.381,6507.104
4444.762,6551.730
4457.143,6599.575
4469.524,6594.805
4481.905,6555.928
4494.286,6516.862
4506.667,6513.622
4519.048,6495.064
4531.429,6481.454
4543.810,6540.786
4556.190,6562.169
4568.571,6508.716
4580.953,6478.684
4593.333,6412.089
4605.714,6320.152
4618.095,6277.016
4630.476,6226.546
4642.857,6198.523
4655.238,6259.106
4667.619,6314.723
4680.000,6382.406
4692.381,6434.515
4704.762,6422.563
4717.143,6371.376
4729.524,6332.839
4741.905,6260.613
4754.286,6187.767
4766.667,6170.841
4779.048,6125.174
4791.429,6104.383
4803.810,6091.391
4816.190,6098.788
4828.571,6128.167
4840.953,6148.794
4853.333,6196.282
4865.714,6256.675
4878.095,6267.539
4890.476,6283.719
4902.857,6251.372
4915.238,6221.300
4927.619,6181.609
4940.000,6129.293
4952.381,6126.678
4964.762,6086.663
4977.143,6067.521
4989.524,6067.413
5001.905,6047.393
5014.286,6021.994
5026.667,6053.552
5039.048,6069.111
5051.429,6069.128
5063.810,6079.915
5076.190,6073.098
5088.571,6060.233
5100.953,6039.765
5113.333,6007.680
5125.714,5985.876
5138.095,5951.645
5150.476,5950.929
5162.857,5952.219
5175.238,5959.435
5187.619,5960.898
5200.000,5966.761
5212.381,5969.741
5224.762,5938.331
5237.143,5956.357
5249.524,6002.702
5261.905,6041.781
5274.286,6032.093
5286.667,6070.354
5299.048,6077.660
5311.429,6121.701
5323.810,6157.733
5336.190,6141.874
5348.571,6135.073
5360.953,6097.541
5373.333,6051.844
5385.714,5975.434
5398.095,5886.795
5410.476,5791.230
5422.857,5718.412
5435.238,5668.540
5447.619,5668.294
5460.000,5715.126
5472.381,5751.943
5484.762,5789.787
5497.143,5791.367
5509.524,5789.829
5521.905,5825.814
5534.286,5826.554
5546.667,5853.976
5559.048,5845.114
5571.429,5826.482
5583.810,5815.493
5596.190,5770.030
5608.571,5734.090
5620.953,5724.916
5633.333,5716.656
5645.714,5737.197
5658.095,5786.465
5670.476,5808.938
5682.857,5831.658
5695.238,5820.676
5707.619,5780.052
5720.000,5744.036
5732.381,5692.611
5744.762,5654.410
5757.143,5668.330
5769.524,5666.996
5781.905,5644.842
5794.286,5655.967
5806.667,5659.135
5819.048,5628.122
5831.429,5611.584
5843.810,5581.667
5856.190,5547.220
5868.571,5555.930
5880.953,5522.658
5893.333,5490.500
5905.714,5490.764
5918.095,5440.997
5930.476,5404.310
5942.857,5365.698
5955.238,5328.845
5967.619,5310.538
5980.000,5290.678
5992.381,5318.046
6004.762,5347.007
6017.143,5337.429
6029.524,5360.851
6041.905,5361.383
6054.286,5352.167
6066.667,5335.141
6079.048,5277.544
6091.429,5239.331
6103.810,5200.822
6116.190,5167.422
6128.571,5144.057
6140.953,5121.955
6153.333,5094.879
6165.714,5086.470
6178.095,5093.883
6190.476,5061.546
6202.857,5033.395
6215.238,5006.849
6227.619,4954.198
6240.000,4902.477
6252.381,4894.573
6264.762,4894.583
6277.143,4927.502
6289.524,4952.581
6301.905,4943.930
6314.286,4956.012
6326.667,4937.116
6339.048,4906.915
6351.429,4890.110
6363.810,4882.191
6376.190,4882.596
6388.572,4868.053
6400.953,4852.317
6413.333,4836.837
6425.714,4806.195
6438.095,4776.708
6450.476,4764.026
6462.857,4743.700
6475.238,4745.581
6487.619,4730.669
6500.000,4704.021
6512.381,4669.881
6524.762,4653.019
6537.143,4659.809
6549.524,4649.315
6561.905,4652.114
6574.286,4690.580
6586.667,4675.030
6599.048,4660.074
6611.429,4655.062
6623.810,4602.706
6636.190,4566.777
6648.572,4566.553
6660.953,4534.204
6673.333,4495.421
6685.714,4493.853
6698.095,4465.177
6710.476,4437.986
6722.857,4404.770
6735.238,4391.832
6747.619,4378.377
6760.000,4357.584
6772.381,4338.791
6784.762,4324.743
6797.143,4305.826
6809.524,4284.653
6821.905,4290.599
6834.286,4291.633
6846.667,4285.393
6859.048,4278.904
6871.429,4276.909
6883.810,4265.945
6896.190,4256.311
6908.572,4249.780
6920.953,4249.407
6933.333,4260.325
6945.714,4246.333
6958.095,4233.797
6970.476,4199.154
6982.857,4161.787
6995.238,4110.397
7007.619,4067.206
7020.000,4044.852
7032.381,4029.394
7044.762,4031.243
7057.143,4040.493
7069.524,4041.444
7081.905,4043.979
7094.286,4054.204
7106.667,4036.255
7119.048,4004.663
7131.429,4000.687
7143.810,3986.705
7156.190,3975.566
7168.572,3982.066
7180.953,3973.170
7193.333,3960.795
7205.714,3966.523
7218.095,3947.608
7230.476,3934.635
7242.857,3938.501
7255.238,3933.090
7267.619,3932.482
7280.000,3920.882
7292.381,3927.838
7304.762,3910.078
7317.143,3897.573
7329.524,3881.819
7341.905,3848.992
7354.286,3843.918
7366.667,3831.109
7379.048,3811.076
7391.429,3817.112
7403.810,3797.981
7416.190,3788.877
7428.572,3781.307
7440.953,3762.864
7453.333,3746.232
7465.714,3747.630
7478.095,3749.635
7490.476,3728.574
7502.857,3721.624
7515.238,3709.125
7527.619,3673.939
7540.000,3650.687
7552.381,3622.552
7564.762,3596.697
7577.143,3583.703
7589.524,3574.223
7601.905,3563.930
7614.286,3548.660
7626.667,3541.134
7639.048,3527.882
7651.429,3519.246
7663.810,3523.043
7676.190,3527.946
7688.572,3534.602
7700.953,3527.454
7713.333,3517.692
7725.714,3493.927
7738.095,3459.266
7750.477,3437.033
7762.857,3401.863
7775.238,3387.986
7787.619,3382.596
7800.000,3378.169
7812.381,3373.975
7824.762,3369.976
7837.143,3357.702
7849.524,3334.330
7861.905,3319.007
7874.286,3307.876
7886.667,3289.948
7899.048,3283.212
7911.429,3272.440
7923.810,3255.211
7936.190,3243.539
7948.572,3233.909
7960.953,3221.946
7973.333,3213.228
7985.714,3207.489
7998.095,3187.788
8010.477,3176.327
8022.857,3160.989
8035.238,3146.425
8047.619,3136.224
8060.000,3120.749
8072.381,3114.619
8084.762,3104.064
8097.143,3075.937
8109.524,3049.722
8121.905,3023.071
8134.286,3004.958
8146.667,2974.997
8159.048,2951.781
8171.429,2929.329
8183.810,2905.742
8196.190,2877.513
8208.571,2859.592
8220.952,2830.001
8233.333,2806.766
8245.715,2787.912
8258.096,2770.384
8270.477,2752.038
8282.857,2739.123
8295.238,2731.301
8307.619,2714.969
8320.000,2694.088
8332.381,2675.004
8344.762,2659.990
8357.143,2646.237
8369.524,2626.097
8381.905,2623.585
8394.286,2607.954
8406.667,2586.937
8419.048,2573.084
8431.429,2548.571
8443.810,2525.624
8456.190,2506.099
8468.571,2485.681
8480.952,2459.718
8493.333,2442.519
8505.715,2420.763
8518.096,2395.159
8530.477,2376.148
8542.857,2356.932
8555.238,2339.994
8567.619,2324.086
8580.000,2304.323
8592.381,2281.694
8604.762,2259.665
8617.143,2234.252
8629.524,2216.629
8641.905,2192.236
8654.286,2178.786
8666.667,2164.852
8679.048,2152.573
8691.429,2144.368
8703.810,2122.706
8716.190,2103.724
8728.571,2089.453
8740.952,2066.006
8753.333,2047.094
8765.715,2024.365
8778.096,2007.238
8790.477,1988.241
8802.857,1968.347
8815.238,1950.427
8827.619,1926.599
8840.000,1901.818
8852.381,1879.375
8864.762,1856.497
8877.143,1832.183
8889.524,1808.170
8901.905,1782.480
8914.286,1760.417
8926.667,1740.402
8939.048,1725.233
8951.429,1709.516
8963.810,1694.284
8976.190,1679.281
8988.571,1664.882
9000.952,1645.931
9013.333,1626.236
9025.715,1608.693
9038.096,1591.216
9050.477,1570.970
9062.857,1553.325
9075.238,1535.650
9087.619,1518.860
9100.000,1504.908
9112.381,1489.797
9124.762,1473.313
9137.143,1458.381
9149.524,1441.767
9161.905,1425.905
9174.286,1414.743
9186.667,1403.548
9199.048,1391.026
9211.429,1381.707
9223.810,1367.680
9236.190,1354.232
9248.571,1343.283
9260.952,1330.295
9273.333,1318.713
9285.715,1308.859
9298.096,1296.335
9310.477,1286.583
9322.857,1277.743
9335.238,1266.525
9347.619,1257.077
9360.000,1246.632
9372.381,1237.355
9384.762,1229.033
9397.143,1221.098
9409.524,1211.077
9421.905,1204.431
9434.286,1197.763
9446.667,1190.269
9459.048,1183.848
9471.429,1177.674
9483.810,1172.954
9496.190,1167.810
9508.571,990.199
