X,Y
6017.143,686.551
6029.524,686.423
6041.905,685.851
6054.286,686.108
6066.667,686.045
6079.048,684.877
6091.429,686.309
6103.810,685.894
6116.190,685.725
6128.571,684.792
6140.953,685.488
6153.333,683.770
6165.714,686.012
6178.095,685.347
6190.476,684.618
6202.857,684.383
6215.238,684.402
6227.619,685.176
6240.000,684.041
6252.381,683.935
6264.762,684.051
6277.143,684.330
6289.524,684.164
6301.905,683.218
6314.286,682.769
6326.667,682.488
6339.048,683.370
6351.429,683.656
6363.810,683.349
6376.190,682.432
6388.572,682.985
6400.953,682.918
6413.333,682.423
6425.714,681.588
6438.095,682.496
6450.476,681.708
6462.857,682.533
6475.238,682.068
6487.619,681.835
6500.000,682.128
6512.381,682.238
6524.762,682.157
6537.143,681.794
6549.524,681.247
6561.905,680.616
6574.286,680.901
6586.667,681.869
6599.048,680.936
6611.429,681.779
6623.810,681.109
6636.190,680.781
6648.572,681.551
6660.953,681.265
6673.333,680.926
6685.714,681.572
6698.095,680.248
6710.476,681.213
6722.857,680.535
6735.238,680.910
6747.619,681.230
6760.000,680.433
6772.381,681.099
6784.762,679.523
6797.143,680.988
6809.524,679.583
6821.905,679.670
6834.286,679.773
6846.667,680.277
6859.048,679.782
6871.429,680.084
6883.810,679.572
6896.190,679.829
6908.572,679.886
6920.953,680.264
6933.333,680.639
6945.714,679.409
6958.095,679.248
6970.476,678.369
6982.857,679.467
6995.238,678.529
7007.619,678.946
7020.000,678.504
7032.381,679.198
7044.762,679.503
7057.143,678.363
7069.524,679.339
7081.905,677.888
7094.286,678.528
7106.667,677.760
7119.048,677.624
7131.429,677.771
7143.810,678.997
7156.190,678.114
7168.572,678.901
7180.953,678.802
7193.333,677.845
7205.714,677.926
7218.095,676.982
7230.476,677.034
7242.857,677.332
7255.238,677.695
7267.619,676.999
7280.000,676.913
7292.381,676.830
7304.762,677.537
7317.143,676.796
7329.524,676.499
7341.905,677.107
7354.286,676.795
7366.667,676.658
7379.048,676.572
7391.429,676.482
7403.810,676.348
7416.190,676.696
7428.572,676.727
7440.953,676.817
7453.333,676.168
7465.714,676.075
7478.095,676.427
7490.476,676.640
7502.857,676.550
7515.238,675.579
7527.619,676.364
7540.000,675.254
7552.381,675.486
7564.762,674.893
7577.143,675.582
7589.524,674.613
7601.905,674.695
7614.286,675.026
7626.667,675.061
7639.048,675.341
7651.429,674.969
7663.810,674.591
7676.190,674.329
7688.572,674.708
7700.953,674.215
7713.333,673.650
7725.714,674.364
7738.095,674.238
7750.477,674.246
7762.857,673.234
7775.238,673.316
7787.619,673.697
7800.000,673.485
7812.381,673.753
7824.762,674.595
7837.143,673.300
7849.524,673.954
7861.905,672.924
7874.286,673.744
7886.667,672.913
7899.048,673.378
7911.429,672.857
7923.810,673.051
7936.190,673.394
7948.572,671.791
7960.953,672.983
7973.333,671.965
7985.714,672.665
7998.095,671.660
8010.477,672.025
8022.857,671.779
8035.238,671.241
8047.619,671.977
8060.000,671.043
8072.381,671.840
8084.762,671.845
8097.143,672.197
8109.524,670.735
8121.905,671.078
8134.286,671.366
8146.667,671.788
8159.048,670.489
8171.429,670.411
8183.810,671.138
8196.190,670.259
8208.571,670.159
8220.952,670.204
8233.333,670.724
8245.715,670.045
8258.096,669.441
8270.477,670.675
8282.857,669.486
8295.238,669.165
8307.619,669.759
8320.000,669.786
8332.381,669.451
8344.762,668.928
8357.143,668.575
8369.524,668.583
8381.905,668.856
8394.286,667.864
8406.667,668.870
8419.048,668.467
8431.429,668.748
8443.810,667.807
8456.190,667.803
8468.571,666.850
8480.952,667.139
8493.333,667.365
8505.715,667.077
8518.096,667.715
8530.477,667.109
8542.857,667.227
8555.238,666.219
8567.619,666.415
8580.000,666.604
8592.381,666.688
8604.762,666.702
8617.143,666.541
8629.524,666.506
8641.905,665.777
8654.286,666.544
8666.667,665.599
8679.048,665.688
8691.429,665.742
8703.810,665.260
8716.190,664.932
8728.571,665.109
8740.952,665.308
8753.333,665.465
8765.715,665.942
8778.096,664.828
8790.477,664.625
8802.857,664.417
8815.238,664.071
8827.619,664.068
8840.000,664.361
8852.381,664.413
8864.762,663.727
8877.143,663.928
8889.524,664.031
8901.905,663.772
8914.286,663.209
8926.667,663.440
8939.048,663.177
8951.429,662.692
8963.810,662.947
8976.190,662.758
8988.571,662.509
9000.952,662.377
9013.333,661.952
9025.715,661.916
9038.096,662.220
9050.477,662.201
9062.857,661.699
9075.238,660.884
9087.619,661.693
9100.000,661.824
9112.381,661.430
9124.762,660.935
9137.143,660.741
9149.524,661.461
9161.905,661.132
9174.286,660.985
9186.667,661.063
9199.048,660.772
9211.429,659.785
9223.810,660.535
9236.190,659.769
9248.571,659.549
9260.952,660.200
9273.333,660.112
9285.715,659.646
9298.096,659.076
9310.477,660.428
9322.857,660.217
9335.238,659.302
9347.619,659.336
9360.000,659.142
9372.381,659.259
9384.762,659.210
9397.143,658.989
9409.524,658.526
9421.905,658.958
9434.286,658.760
9446.667,658.194
9459.048,658.822
9471.429,658.051
9483.810,658.013
9496.190,657.566
9508.571,650.939
