X,Y
2364.762,2634.616
2377.143,2654.354
2389.524,2655.105
2401.905,2649.146
2414.286,2667.637
2426.667,2652.476
2439.048,2645.267
2451.429,2660.770
2463.810,2641.822
2476.190,2639.015
2488.572,2668.082
2500.952,2653.806
2513.333,2672.058
2525.714,2683.839
2538.095,2693.383
2550.476,2684.603
2562.857,2680.154
2575.238,2681.469
2587.619,2688.185
2600.000,2685.741
2612.381,2694.932
2624.762,2682.024
2637.143,2662.734
2649.524,2656.804
2661.905,2642.321
2674.286,2623.370
2686.667,2613.800
2699.048,2571.824
2711.429,2546.526
2723.810,2524.531
2736.190,2491.448
2748.572,2470.637
2760.952,2492.487
2773.333,2507.944
2785.714,2520.481
2798.095,2555.771
2810.476,2582.943
2822.857,2574.188
2835.238,2580.578
2847.619,2580.525
2860.000,2585.125
2872.381,2586.349
2884.762,2565.868
2897.143,2541.560
2909.524,2515.037
2921.905,2494.402
2934.286,2482.751
2946.667,2474.951
2959.048,2476.218
2971.429,2476.685
2983.810,2467.411
2996.190,2461.614
3008.572,2465.267
3020.952,2467.464
3033.333,2466.001
3045.714,2475.304
3058.095,2477.742
3070.476,2494.212
3082.857,2513.449
3095.238,2520.502
3107.619,2517.358
3120.000,2511.954
3132.381,2499.407
3144.762,2495.539
3157.143,2486.010
3169.524,2463.587
3181.905,2447.521
3194.286,2440.219
3206.667,2442.366
3219.048,2450.582
3231.429,2459.030
3243.810,2470.375
3256.190,2473.673
3268.572,2464.712
3280.952,2452.523
3293.333,2418.257
3305.714,2387.326
3318.095,2389.610
3330.476,2405.460
3342.857,2412.138
3355.238,2428.541
3367.619,2439.017
3380.000,2441.150
3392.381,2453.659
3404.762,2458.149
3417.143,2455.132
3429.524,2436.816
3441.905,2421.478
3454.286,2397.163
3466.667,2375.900
3479.048,2371.643
3491.429,2376.091
3503.810,2387.707
3516.190,2401.052
3528.572,2411.990
3540.952,2413.658
3553.333,2397.354
3565.714,2382.634
3578.095,2373.476
3590.476,2385.684
3602.857,2388.650
3615.238,2393.422
3627.619,2393.565
3640.000,2379.448
3652.381,2353.416
3664.762,2345.104
3677.143,2311.189
3689.524,2308.510
3701.905,2312.915
3714.286,2296.840
3726.667,2290.067
3739.048,2289.144
3751.429,2310.690
3763.810,2333.717
3776.190,2353.063
3788.572,2361.477
3800.952,2351.728
3813.333,2337.363
3825.714,2322.155
3838.095,2308.436
3850.476,2288.611
3862.857,2268.612
3875.238,2247.165
3887.619,2246.130
3900.000,2242.161
3912.381,2254.000
3924.762,2260.491
3937.143,2269.873
3949.524,2270.889
3961.905,2267.191
3974.286,2268.798
3986.667,2269.290
3999.048,2258.327
4011.429,2238.713
4023.810,2214.768
4036.190,2201.970
4048.572,2172.695
4060.952,2149.356
4073.333,2142.436
4085.714,2149.946
4098.095,2157.944
4110.476,2166.793
4122.857,2168.058
4135.238,2168.873
4147.619,2159.097
4160.000,2144.739
4172.381,2127.696
4184.762,2109.926
4197.143,2105.242
4209.524,2117.691
4221.905,2121.905
4234.286,2116.077
4246.667,2120.502
4259.048,2132.841
4271.429,2139.757
4283.810,2131.194
4296.190,2117.406
4308.571,2109.862
4320.953,2108.397
4333.333,2108.612
4345.714,2121.767
4358.095,2113.345
4370.476,2109.395
4382.857,2117.545
4395.238,2096.439
4407.619,2090.442
4420.000,2082.420
4432.381,2069.274
4444.762,2048.964
4457.143,2033.821
4469.524,2016.934
4481.905,2006.003
4494.286,2005.936
4506.667,2004.081
4519.048,2013.883
4531.429,2026.720
4543.810,2027.166
4556.190,2027.819
4568.571,2022.904
4580.953,2010.967
4593.333,2000.485
4605.714,1981.676
4618.095,1969.842
4630.476,1964.285
4642.857,1958.827
4655.238,1958.231
4667.619,1949.628
4680.000,1939.580
4692.381,1931.889
4704.762,1922.394
4717.143,1914.165
4729.524,1903.751
4741.905,1895.461
4754.286,1897.064
4766.667,1891.288
4779.048,1888.743
4791.429,1887.912
4803.810,1884.327
4816.190,1879.672
4828.571,1883.787
4840.953,1883.476
4853.333,1884.747
4865.714,1882.162
4878.095,1880.939
4890.476,1876.559
4902.857,1864.984
4915.238,1853.756
4927.619,1841.771
4940.000,1833.859
4952.381,1829.359
4964.762,1832.636
4977.143,1826.070
4989.524,1820.463
5001.905,1814.680
5014.286,1815.929
5026.667,1808.629
5039.048,1800.806
5051.429,1790.671
5063.810,1778.884
5076.190,1780.226
5088.571,1774.103
5100.953,1776.096
5113.333,1771.996
5125.714,1763.906
5138.095,1755.298
5150.476,1744.804
5162.857,1738.249
5175.238,1733.957
5187.619,1730.691
5200.000,1729.187
5212.381,1720.066
5224.762,1705.805
5237.143,1696.689
5249.524,1688.156
5261.905,1695.642
5274.286,1697.911
5286.667,1694.852
5299.048,1688.564
5311.429,1673.684
5323.810,1666.441
5336.190,1664.183
5348.571,1652.095
5360.953,1647.115
5373.333,1639.662
5385.714,1627.260
5398.095,1620.259
5410.476,1615.887
5422.857,1613.473
5435.238,1610.037
5447.619,1609.573
5460.000,1602.513
5472.381,1598.515
5484.762,1594.250
5497.143,1591.389
5509.524,1592.172
5521.905,1588.418
5534.286,1585.639
5546.667,1572.443
5559.048,1563.703
5571.429,1553.743
5583.810,1545.040
5596.190,1536.196
5608.571,1528.312
5620.953,1519.683
5633.333,1506.652
5645.714,1494.119
5658.095,1485.874
5670.476,1481.822
5682.857,1472.098
5695.238,1464.231
5707.619,1458.788
5720.000,1454.722
5732.381,1450.982
5744.762,1443.953
5757.143,1436.548
5769.524,1428.067
5781.905,1420.907
5794.286,1410.245
5806.667,1404.126
5819.048,1396.984
5831.429,1383.706
5843.810,1370.294
5856.190,1361.925
5868.571,1354.290
5880.953,1350.700
5893.333,1345.483
5905.714,1337.554
5918.095,1327.670
5930.476,1319.597
5942.857,1307.147
5955.238,1300.626
5967.619,1294.508
5980.000,1285.380
5992.381,1282.072
6004.762,1273.075
6017.143,1265.499
6029.524,1255.531
6041.905,1246.504
6054.286,1234.512
6066.667,1224.391
6079.048,1212.648
6091.429,1202.580
6103.810,1194.004
6116.190,1183.644
6128.571,1173.027
6140.953,1162.926
6153.333,1155.955
6165.714,1148.279
6178.095,1139.816
6190.476,1134.310
6202.857,1126.140
6215.238,1115.119
6227.619,1106.472
6240.000,1096.101
6252.381,1088.636
6264.762,1084.632
6277.143,1078.573
6289.524,1075.208
6301.905,1068.526
6314.286,1059.932
6326.667,1050.737
6339.048,1044.407
6351.429,1036.331
6363.810,1027.989
6376.190,1019.412
6388.572,1013.646
6400.953,1007.347
6413.333,1004.035
6425.714,998.183
6438.095,993.407
6450.476,988.723
6462.857,982.436
6475.238,977.411
6487.619,972.883
6500.000,965.361
6512.381,959.698
6524.762,955.724
6537.143,949.009
6549.524,945.406
6561.905,940.704
6574.286,935.249
6586.667,928.551
6599.048,923.400
6611.429,918.865
6623.810,916.025
6636.190,913.097
6648.572,908.441
6660.953,905.559
6673.333,902.835
6685.714,899.769
6698.095,895.057
6710.476,892.370
6722.857,889.811
6735.238,886.777
6747.619,884.541
6760.000,881.077
6772.381,878.584
6784.762,875.861
6797.143,873.942
6809.524,870.381
6821.905,867.726
6834.286,865.992
6846.667,863.982
6859.048,862.527
6871.429,860.103
6883.810,857.934
6896.190,856.633
6908.572,853.720
6920.953,850.052
6933.333,848.373
6945.714,844.970
6958.095,844.290
6970.476,841.853
6982.857,839.393
6995.238,838.088
7007.619,835.398
7020.000,834.026
7032.381,833.547
7044.762,832.098
7057.143,830.995
7069.524,829.103
7081.905,826.490
7094.286,825.729
7106.667,824.307
7119.048,823.139
7131.429,821.346
7143.810,821.225
7156.190,819.749
7168.572,818.377
7180.953,817.101
7193.333,816.135
7205.714,814.436
7218.095,814.323
7230.476,813.155
7242.857,812.865
7255.238,812.037
7267.619,810.751
7280.000,809.867
7292.381,808.396
7304.762,809.061
7317.143,807.673
7329.524,807.132
7341.905,806.105
7354.286,804.970
7366.667,803.303
7379.048,802.249
7391.429,801.890
7403.810,801.451
7416.190,800.566
7428.572,800.143
7440.953,798.881
7453.333,798.142
7465.714,797.712
7478.095,797.683
7490.476,796.803
7502.857,795.400
7515.238,796.223
7527.619,794.391
7540.000,794.841
7552.381,795.481
7564.762,793.598
7577.143,794.378
7589.524,793.534
7601.905,793.388
7614.286,792.974
7626.667,792.553
7639.048,791.620
7651.429,790.420
7663.810,790.214
7676.190,789.603
7688.572,788.609
7700.953,788.679
7713.333,788.687
7725.714,787.903
7738.095,786.587
7750.477,787.293
7762.857,786.437
7775.238,785.227
7787.619,785.353
7800.000,784.196
7812.381,784.571
7824.762,785.111
7837.143,784.048
7849.524,783.281
7861.905,782.873
7874.286,782.660
7886.667,783.075
7899.048,782.196
7911.429,781.465
7923.810,782.090
7936.190,781.291
7948.572,781.301
7960.953,780.355
7973.333,780.088
7985.714,778.588
7998.095,779.920
8010.477,778.916
8022.857,778.262
8035.238,777.582
8047.619,777.752
8060.000,778.501
8072.381,776.178
8084.762,777.408
8097.143,776.226
8109.524,777.349
8121.905,776.983
8134.286,776.693
8146.667,776.309
8159.048,775.548
8171.429,774.685
8183.810,774.631
8196.190,774.765
8208.571,775.052
8220.952,774.481
8233.333,773.837
8245.715,773.918
8258.096,773.687
8270.477,772.052
8282.857,772.520
8295.238,772.941
8307.619,772.222
8320.000,771.676
8332.381,771.118
8344.762,770.107
8357.143,770.376
8369.524,769.314
8381.905,770.228
8394.286,769.408
8406.667,769.694
8419.048,769.488
8431.429,768.000
8443.810,767.979
8456.190,768.370
8468.571,767.192
8480.952,767.245
8493.333,766.559
8505.715,766.239
8518.096,766.715
8530.477,765.167
8542.857,765.723
8555.238,765.455
8567.619,766.460
8580.000,766.247
8592.381,765.244
8604.762,763.613
8617.143,763.207
8629.524,764.359
8641.905,764.339
8654.286,763.405
8666.667,763.201
8679.048,762.644
8691.429,762.005
8703.810,763.099
8716.190,762.869
8728.571,761.698
8740.952,761.625
8753.333,761.184
8765.715,761.776
8778.096,760.842
8790.477,758.718
8802.857,759.872
8815.238,759.346
8827.619,758.517
8840.000,756.985
8852.381,758.207
8864.762,757.167
8877.143,757.605
8889.524,757.630
8901.905,757.451
8914.286,756.926
8926.667,756.615
8939.048,756.373
8951.429,756.161
8963.810,755.828
8976.190,755.517
8988.571,754.953
9000.952,754.877
9013.333,755.797
9025.715,755.229
9038.096,752.797
9050.477,752.933
9062.857,753.532
9075.238,752.303
9087.619,753.233
9100.000,752.526
9112.381,752.093
9124.762,751.949
9137.143,751.591
9149.524,751.974
9161.905,752.320
9174.286,751.818
9186.667,750.489
9199.048,750.962
9211.429,749.681
9223.810,749.967
9236.190,748.622
9248.571,748.916
9260.952,748.230
9273.333,747.446
9285.715,747.427
9298.096,746.824
9310.477,746.382
9322.857,747.461
9335.238,747.547
9347.619,747.331
9360.000,747.099
9372.381,746.504
9384.762,746.254
9397.143,746.001
9409.524,745.883
9421.905,745.935
9434.286,745.739
9446.667,745.051
9459.048,744.515
9471.429,744.287
9483.810,744.216
9496.190,743.218
9508.571,722.920
