X,Y
1758.095,2156.411
1770.476,2143.662
1782.857,2128.401
1795.238,2123.129
1807.619,2122.217
1820.000,2137.698
1832.381,2163.707
1844.762,2164.469
1857.143,2163.522
1869.524,2152.790
1881.905,2132.401
1894.286,2123.988
1906.667,2128.804
1919.048,2120.490
1931.429,2116.410
1943.810,2112.494
1956.191,2109.272
1968.571,2105.212
1980.952,2109.596
1993.333,2117.890
2005.714,2125.868
2018.095,2142.571
2030.476,2148.641
2042.857,2156.977
2055.238,2153.780
2067.619,2148.792
2080.000,2137.492
2092.381,2124.716
2104.762,2104.321
2117.143,2093.492
2129.524,2110.862
2141.905,2122.485
2154.286,2117.488
2166.667,2116.655
2179.048,2118.890
2191.429,2119.814
2203.810,2125.359
2216.190,2126.742
2228.572,2126.959
2240.952,2128.288
2253.333,2117.808
2265.714,2104.573
2278.095,2076.439
2290.476,2054.437
2302.857,2035.837
2315.238,2018.892
2327.619,2024.817
2340.000,2024.741
2352.381,2051.405
2364.762,2051.315
2377.143,2042.817
2389.524,2036.269
2401.905,2037.689
2414.286,2042.048
2426.667,2054.924
2439.048,2068.329
2451.429,2066.463
2463.810,2067.608
2476.190,2077.362
2488.572,2079.412
2500.952,2083.491
2513.333,2072.678
2525.714,2045.688
2538.095,2036.893
2550.476,2028.900
2562.857,2035.341
2575.238,2042.673
2587.619,2044.739
2600.000,2040.292
2612.381,2042.020
2624.762,2052.158
2637.143,2069.395
2649.524,2085.053
2661.905,2076.816
2674.286,2057.080
2686.667,2035.198
2699.048,2022.478
2711.429,2011.431
2723.810,1987.882
2736.190,1981.227
2748.572,1977.949
2760.952,1981.613
2773.333,1990.005
2785.714,1989.206
2798.095,2002.987
2810.476,2003.290
2822.857,1990.923
2835.238,1997.218
2847.619,1997.399
2860.000,1987.888
2872.381,1984.291
2884.762,1979.758
2897.143,1971.806
2909.524,1955.480
2921.905,1951.880
2934.286,1955.238
2946.667,1947.657
2959.048,1954.050
2971.429,1962.221
2983.810,1961.927
2996.190,1953.586
3008.572,1928.842
3020.952,1923.648
3033.333,1911.190
3045.714,1903.360
3058.095,1905.061
3070.476,1900.329
3082.857,1905.143
3095.238,1909.027
3107.619,1905.691
3120.000,1905.306
3132.381,1902.386
3144.762,1910.688
3157.143,1915.663
3169.524,1914.467
3181.905,1916.179
3194.286,1915.234
3206.667,1925.691
3219.048,1930.097
3231.429,1930.168
3243.810,1930.698
3256.190,1924.258
3268.572,1926.491
3280.952,1914.170
3293.333,1913.512
3305.714,1899.521
3318.095,1870.824
3330.476,1860.131
3342.857,1866.356
3355.238,1863.240
3367.619,1860.654
3380.000,1832.383
3392.381,1814.944
3404.762,1822.878
3417.143,1839.520
3429.524,1849.105
3441.905,1859.004
3454.286,1859.675
3466.667,1871.517
3479.048,1885.905
3491.429,1899.064
3503.810,1898.122
3516.190,1899.400
3528.572,1905.627
3540.952,1878.379
3553.333,1867.447
3565.714,1856.412
3578.095,1849.293
3590.476,1856.020
3602.857,1851.160
3615.238,1849.972
3627.619,1848.631
3640.000,1844.907
3652.381,1856.503
3664.762,1863.256
3677.143,1868.318
3689.524,1856.471
3701.905,1849.291
3714.286,1835.821
3726.667,1836.352
3739.048,1834.410
3751.429,1821.441
3763.810,1816.958
3776.190,1814.770
3788.572,1806.198
3800.952,1804.719
3813.333,1811.504
3825.714,1808.801
3838.095,1814.236
3850.476,1815.760
3862.857,1817.191
3875.238,1811.263
3887.619,1804.539
3900.000,1797.451
3912.381,1795.036
3924.762,1798.363
3937.143,1784.343
3949.524,1768.897
3961.905,1740.927
3974.286,1723.403
3986.667,1714.779
3999.048,1724.619
4011.429,1733.821
4023.810,1749.555
4036.190,1760.489
4048.572,1772.973
4060.952,1793.255
4073.333,1796.131
4085.714,1780.285
4098.095,1779.428
4110.476,1774.751
4122.857,1766.380
4135.238,1768.598
4147.619,1756.624
4160.000,1747.913
4172.381,1732.137
4184.762,1732.544
4197.143,1737.497
4209.524,1737.852
4221.905,1742.469
4234.286,1731.922
4246.667,1739.300
4259.048,1740.983
4271.429,1737.855
4283.810,1730.859
4296.190,1718.420
4308.571,1700.295
4320.953,1681.505
4333.333,1672.630
4345.714,1672.748
4358.095,1660.530
4370.476,1650.403
4382.857,1647.570
4395.238,1640.157
4407.619,1629.466
4420.000,1615.190
4432.381,1609.458
4444.762,1611.547
4457.143,1617.896
4469.524,1627.276
4481.905,1633.379
4494.286,1632.657
4506.667,1626.604
4519.048,1620.464
4531.429,1619.601
4543.810,1613.573
4556.190,1606.927
4568.571,1600.210
4580.953,1593.319
4593.333,1583.928
4605.714,1564.427
4618.095,1563.816
4630.476,1573.288
4642.857,1583.727
4655.238,1592.469
4667.619,1597.726
4680.000,1592.005
4692.381,1585.577
4704.762,1576.801
4717.143,1570.763
4729.524,1562.223
4741.905,1555.312
4754.286,1546.152
4766.667,1541.935
4779.048,1536.279
4791.429,1533.466
4803.810,1535.197
4816.190,1533.680
4828.571,1535.641
4840.953,1539.326
4853.333,1533.418
4865.714,1524.703
4878.095,1510.461
4890.476,1500.441
4902.857,1492.754
4915.238,1485.349
4927.619,1481.154
4940.000,1478.143
4952.381,1478.477
4964.762,1475.215
4977.143,1476.025
4989.524,1474.480
5001.905,1474.725
5014.286,1471.180
5026.667,1467.465
5039.048,1463.209
5051.429,1461.006
5063.810,1448.932
5076.190,1432.738
5088.571,1419.132
5100.953,1408.711
5113.333,1401.732
5125.714,1400.110
5138.095,1399.453
5150.476,1399.733
5162.857,1400.247
5175.238,1402.870
5187.619,1401.639
5200.000,1396.419
5212.381,1393.341
5224.762,1389.840
5237.143,1386.517
5249.524,1389.417
5261.905,1386.885
5274.286,1386.934
5286.667,1386.783
5299.048,1385.075
5311.429,1381.193
5323.810,1375.901
5336.190,1366.652
5348.571,1359.348
5360.953,1350.228
5373.333,1342.073
5385.714,1329.914
5398.095,1331.453
5410.476,1324.861
5422.857,1326.777
5435.238,1326.507
5447.619,1327.567
5460.000,1326.077
5472.381,1324.267
5484.762,1314.531
5497.143,1303.936
5509.524,1301.688
5521.905,1295.826
5534.286,1292.480
5546.667,1294.422
5559.048,1297.068
5571.429,1293.277
5583.810,1293.719
5596.190,1287.723
5608.571,1276.762
5620.953,1272.190
5633.333,1263.675
5645.714,1250.816
5658.095,1244.927
5670.476,1234.954
5682.857,1227.268
5695.238,1221.294
5707.619,1218.764
5720.000,1217.005
5732.381,1217.562
5744.762,1214.512
5757.143,1210.573
5769.524,1208.136
5781.905,1197.394
5794.286,1191.361
5806.667,1184.457
5819.048,1177.010
5831.429,1168.720
5843.810,1159.589
5856.190,1151.426
5868.571,1142.162
5880.953,1138.637
5893.333,1133.284
5905.714,1129.825
5918.095,1124.076
5930.476,1114.900
5942.857,1104.743
5955.238,1100.875
5967.619,1094.938
5980.000,1087.824
5992.381,1082.895
6004.762,1078.582
6017.143,1073.708
6029.524,1073.635
6041.905,1065.444
6054.286,1064.922
6066.667,1063.780
6079.048,1061.079
6091.429,1054.466
6103.810,1046.711
6116.190,1037.751
6128.571,1030.789
6140.953,1019.056
6153.333,1007.373
6165.714,1000.280
6178.095,997.442
6190.476,992.789
6202.857,988.913
6215.238,986.892
6227.619,981.169
6240.000,975.012
6252.381,970.319
6264.762,966.720
6277.143,962.206
6289.524,956.443
6301.905,951.341
6314.286,944.146
6326.667,939.013
6339.048,932.945
6351.429,926.199
6363.810,918.771
6376.190,914.927
6388.572,912.709
6400.953,908.646
6413.333,904.831
6425.714,899.431
6438.095,894.710
6450.476,891.009
6462.857,887.376
6475.238,882.638
6487.619,878.978
6500.000,874.026
6512.381,871.021
6524.762,866.189
6537.143,859.465
6549.524,854.679
6561.905,849.414
6574.286,844.815
6586.667,839.165
6599.048,838.019
6611.429,835.090
6623.810,832.926
6636.190,831.644
6648.572,829.846
6660.953,828.332
6673.333,824.614
6685.714,820.576
6698.095,817.075
6710.476,812.959
6722.857,810.422
6735.238,808.048
6747.619,805.126
6760.000,803.276
6772.381,800.832
6784.762,798.361
6797.143,796.713
6809.524,794.035
6821.905,791.821
6834.286,788.427
6846.667,785.489
6859.048,781.857
6871.429,780.364
6883.810,776.905
6896.190,777.028
6908.572,775.249
6920.953,775.150
6933.333,773.045
6945.714,772.176
6958.095,769.544
6970.476,767.613
6982.857,765.168
6995.238,762.549
7007.619,760.852
7020.000,759.698
7032.381,757.663
7044.762,756.482
7057.143,753.893
7069.524,753.885
7081.905,752.207
7094.286,751.532
7106.667,749.905
7119.048,750.203
7131.429,748.925
7143.810,749.031
7156.190,748.048
7168.572,748.467
7180.953,745.730
7193.333,744.303
7205.714,742.242
7218.095,741.496
7230.476,740.642
7242.857,739.281
7255.238,739.077
7267.619,737.533
7280.000,736.165
7292.381,736.202
7304.762,734.808
7317.143,733.427
7329.524,732.476
7341.905,731.985
7354.286,731.117
7366.667,730.682
7379.048,729.501
7391.429,729.180
7403.810,729.514
7416.190,728.615
7428.572,727.458
7440.953,726.533
7453.333,726.080
7465.714,725.651
7478.095,724.648
7490.476,725.044
7502.857,723.409
7515.238,722.742
7527.619,722.882
7540.000,721.718
7552.381,721.740
7564.762,721.803
7577.143,721.465
7589.524,721.006
7601.905,720.759
7614.286,719.855
7626.667,719.684
7639.048,719.432
7651.429,719.100
7663.810,718.459
7676.190,717.724
7688.572,717.176
7700.953,717.949
7713.333,718.044
7725.714,717.095
7738.095,716.285
7750.477,716.158
7762.857,715.391
7775.238,716.440
7787.619,715.359
7800.000,715.726
7812.381,714.355
7824.762,714.741
7837.143,714.782
7849.524,712.982
7861.905,712.936
7874.286,712.930
7886.667,712.695
7899.048,711.088
7911.429,711.315
7923.810,711.671
7936.190,711.453
7948.572,711.047
7960.953,711.715
7973.333,711.748
7985.714,710.699
7998.095,709.890
8010.477,710.415
8022.857,709.501
8035.238,709.623
8047.619,709.477
8060.000,708.969
8072.381,708.816
8084.762,709.244
8097.143,708.494
8109.524,707.670
8121.905,707.821
8134.286,707.413
8146.667,707.330
8159.048,706.936
8171.429,706.755
8183.810,706.703
8196.190,706.594
8208.571,705.951
8220.952,705.411
8233.333,705.509
8245.715,706.135
8258.096,705.794
8270.477,705.283
8282.857,705.348
8295.238,705.077
8307.619,704.352
8320.000,705.358
8332.381,704.099
8344.762,704.352
8357.143,703.927
8369.524,704.147
8381.905,704.304
8394.286,702.860
8406.667,702.675
8419.048,703.011
8431.429,702.353
8443.810,701.973
8456.190,702.514
8468.571,701.819
8480.952,701.864
8493.333,701.068
8505.715,700.353
8518.096,700.695
8530.477,700.909
8542.857,700.894
8555.238,700.081
8567.619,700.383
8580.000,699.851
8592.381,699.168
8604.762,698.298
8617.143,698.000
8629.524,698.723
8641.905,698.475
8654.286,697.889
8666.667,698.221
8679.048,698.101
8691.429,697.763
8703.810,696.876
8716.190,696.744
8728.571,697.095
8740.952,696.462
8753.333,696.745
8765.715,696.419
8778.096,694.990
8790.477,694.772
8802.857,694.338
8815.238,695.329
8827.619,694.155
8840.000,694.679
8852.381,694.827
8864.762,694.381
8877.143,694.352
8889.524,694.278
8901.905,694.876
8914.286,694.069
8926.667,692.551
8939.048,692.803
8951.429,693.070
8963.810,692.785
8976.190,691.592
8988.571,691.367
9000.952,691.569
9013.333,692.018
9025.715,691.621
9038.096,690.613
9050.477,691.633
9062.857,690.709
9075.238,690.698
9087.619,690.833
9100.000,689.830
9112.381,689.565
9124.762,688.869
9137.143,689.597
9149.524,689.706
9161.905,689.124
9174.286,688.849
9186.667,687.899
9199.048,688.566
9211.429,688.136
9223.810,688.423
9236.190,687.790
9248.571,687.364
9260.952,687.245
9273.333,687.982
9285.715,687.607
9298.096,687.043
9310.477,687.606
9322.857,686.402
9335.238,686.950
9347.619,686.603
9360.000,685.834
9372.381,686.543
9384.762,685.453
9397.143,685.042
9409.524,685.035
9421.905,685.030
9434.286,684.356
9446.667,684.678
9459.048,684.226
9471.429,683.819
9483.810,683.373
9496.190,682.963
9508.571,668.650
