,K,n,err_K,err_n,ymin,ymax
120,5660.3464718546265,1.1636982946817098,127.73356394433364,0.026975155769073732,0.5779652476876742,0.9684235639588575
360,967.056201088075,1.152847840503057,40.4961652184325,0.06304325121107926,0.22070434348929266,0.9279015556178912
